id,item,buyout,quantity,time_left,bid
317421946,"{'id': 222573, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 80}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50303}, {'type': 40, 'value': 2256}, {'type': 41, 'value': 50}, {'type': 42, 'value': 324}]}",8001700,1,LONG,
317421961,"{'id': 224114, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 81}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50494}, {'type': 40, 'value': 1619}, {'type': 42, 'value': 290}]}",5027800,1,LONG,
317421974,"{'id': 222577, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50307}, {'type': 40, 'value': 2260}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",6992500,1,LONG,
317421981,"{'id': 222570, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50300}, {'type': 40, 'value': 2253}, {'type': 41, 'value': 50}, {'type': 42, 'value': 314}]}",99990000,1,LONG,
317421994,"{'id': 219481, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50229}, {'type': 40, 'value': 1457}, {'type': 41, 'value': 14}, {'type': 42, 'value': 204}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317422003,"{'id': 215119, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 49799}, {'type': 40, 'value': 1269}, {'type': 41, 'value': 40}, {'type': 42, 'value': 280}]}",6137600,1,LONG,
317422017,"{'id': 219471, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50233}, {'type': 40, 'value': 1452}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}, {'type': 49, 'value': 226676}]}",15008100,1,LONG,
317422029,"{'id': 222565, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50295}, {'type': 40, 'value': 2248}, {'type': 41, 'value': 50}, {'type': 42, 'value': 324}]}",99990000,1,LONG,
317422045,"{'id': 222565, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50295}, {'type': 40, 'value': 2248}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",99990000,1,LONG,
317422062,"{'id': 219477, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50235}, {'type': 40, 'value': 1451}, {'type': 41, 'value': 14}, {'type': 42, 'value': 206}]}",99990000,1,LONG,
317422075,"{'id': 219477, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50235}, {'type': 40, 'value': 1451}, {'type': 41, 'value': 28}, {'type': 42, 'value': 218}]}",99990000,1,LONG,
317422086,"{'id': 219483, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50230}, {'type': 40, 'value': 1456}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",99990000,1,LONG,
317422100,"{'id': 219483, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50230}, {'type': 40, 'value': 1456}, {'type': 41, 'value': 13}, {'type': 42, 'value': 152}]}",99990000,1,LONG,
317422110,"{'id': 219473, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50231}, {'type': 40, 'value': 1455}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",18999800,1,LONG,
317422138,"{'id': 219470, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50239}, {'type': 40, 'value': 1447}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",14500000,1,LONG,
317422146,"{'id': 219474, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50225}, {'type': 40, 'value': 1460}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}, {'type': 49, 'value': 226676}]}",34999900,1,LONG,
317422157,"{'id': 219474, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50225}, {'type': 40, 'value': 1460}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317422169,"{'id': 219866, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50258}, {'type': 40, 'value': 1474}, {'type': 41, 'value': 15}, {'type': 42, 'value': 260}]}",19999900,1,LONG,
317422178,"{'id': 219485, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50226}, {'type': 40, 'value': 1453}, {'type': 41, 'value': 10}, {'type': 42, 'value': 150}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317422199,"{'id': 215120, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 49795}, {'type': 40, 'value': 1265}, {'type': 41, 'value': 40}, {'type': 42, 'value': 268}]}",19999900,1,LONG,
317422210,"{'id': 215121, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 49797}, {'type': 40, 'value': 1267}, {'type': 41, 'value': 40}, {'type': 42, 'value': 280}]}",5275000,1,LONG,
317422219,"{'id': 224404, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50500}, {'type': 40, 'value': 1622}, {'type': 41, 'value': 30}, {'type': 42, 'value': 306}]}",99990000,1,LONG,
317422231,"{'id': 224404, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50500}, {'type': 40, 'value': 1622}, {'type': 41, 'value': 30}, {'type': 42, 'value': 320}]}",99990000,1,LONG,
317422246,"{'id': 219873, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50260}, {'type': 40, 'value': 1476}, {'type': 41, 'value': 15}, {'type': 42, 'value': 260}]}",5000000,1,LONG,
317422261,"{'id': 222575, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 81}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50305}, {'type': 40, 'value': 2258}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",7391800,1,LONG,
317422276,"{'id': 219472, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50240}, {'type': 40, 'value': 1446}, {'type': 41, 'value': 30}, {'type': 42, 'value': 222}]}",99990000,1,LONG,
317422290,"{'id': 222569, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50299}, {'type': 40, 'value': 2252}, {'type': 41, 'value': 32}, {'type': 42, 'value': 302}]}",99990000,1,LONG,
317427663,"{'id': 222475, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51012}, {'type': 40, 'value': 2182}, {'type': 41, 'value': 35}, {'type': 42, 'value': 280}, {'type': 50, 'value': 226676}]}",99990000,1,LONG,
317427673,"{'id': 222833, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50728}, {'type': 40, 'value': 2368}, {'type': 42, 'value': 250}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317427682,"{'id': 222832, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50727}, {'type': 40, 'value': 2367}, {'type': 41, 'value': 30}, {'type': 42, 'value': 280}]}",99990000,1,LONG,
317427693,"{'id': 222478, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51015}, {'type': 40, 'value': 2185}, {'type': 41, 'value': 39}, {'type': 42, 'value': 284}]}",99990000,1,LONG,
317427706,"{'id': 222845, 'context': 13, 'bonus_lists': [10827, 10830, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50740}, {'type': 40, 'value': 2380}, {'type': 41, 'value': 35}, {'type': 42, 'value': 285}]}",4005400,1,LONG,
317427727,"{'id': 222464, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51001}, {'type': 40, 'value': 2171}, {'type': 41, 'value': 50}, {'type': 42, 'value': 325}]}",99990000,1,LONG,
317427739,"{'id': 222834, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50729}, {'type': 40, 'value': 2369}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317427751,"{'id': 222484, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 80}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51021}, {'type': 40, 'value': 2191}, {'type': 41, 'value': 40}, {'type': 42, 'value': 300}]}",19999800,1,LONG,
317427762,"{'id': 222467, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51004}, {'type': 40, 'value': 2174}, {'type': 41, 'value': 50}, {'type': 42, 'value': 325}]}",99990000,1,LONG,
317427776,"{'id': 222846, 'context': 13, 'bonus_lists': [10827, 10830, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50741}, {'type': 40, 'value': 2381}, {'type': 41, 'value': 50}, {'type': 42, 'value': 300}]}",6921800,1,LONG,
317427788,"{'id': 222465, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51002}, {'type': 40, 'value': 2172}, {'type': 41, 'value': 50}, {'type': 42, 'value': 323}]}",99990000,1,LONG,
317427800,"{'id': 222840, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50735}, {'type': 40, 'value': 2375}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}]}",99990000,1,LONG,
317427811,"{'id': 222470, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51007}, {'type': 40, 'value': 2177}, {'type': 41, 'value': 50}, {'type': 42, 'value': 325}]}",99990000,1,LONG,
317427827,"{'id': 222836, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50731}, {'type': 40, 'value': 2371}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}, {'type': 49, 'value': 226676}]}",99990000,1,LONG,
317427841,"{'id': 222477, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51014}, {'type': 40, 'value': 2184}, {'type': 41, 'value': 21}, {'type': 42, 'value': 286}, {'type': 50, 'value': 226676}]}",99990000,1,LONG,
317427853,"{'id': 222473, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51010}, {'type': 40, 'value': 2180}, {'type': 41, 'value': 47}, {'type': 42, 'value': 312}, {'type': 50, 'value': 226676}]}",99990000,1,LONG,
317427865,"{'id': 222476, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51013}, {'type': 40, 'value': 2183}, {'type': 41, 'value': 50}, {'type': 42, 'value': 295}]}",9997500,1,LONG,
317427874,"{'id': 222466, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51003}, {'type': 40, 'value': 2173}, {'type': 41, 'value': 23}, {'type': 42, 'value': 271}]}",99990000,1,LONG,
317427892,"{'id': 222468, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51005}, {'type': 40, 'value': 2175}, {'type': 41, 'value': 20}, {'type': 42, 'value': 295}]}",99990000,1,LONG,
317427906,"{'id': 222479, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51016}, {'type': 40, 'value': 2186}, {'type': 41, 'value': 50}, {'type': 42, 'value': 258}]}",99990000,1,LONG,
317427915,"{'id': 222472, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51009}, {'type': 40, 'value': 2179}, {'type': 41, 'value': 40}, {'type': 42, 'value': 305}]}",99990000,1,LONG,
317427937,"{'id': 222838, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50733}, {'type': 40, 'value': 2373}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}]}",99990000,1,LONG,
317427950,"{'id': 222471, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51008}, {'type': 40, 'value': 2178}, {'type': 41, 'value': 19}, {'type': 42, 'value': 264}]}",18880000,1,LONG,
317427964,"{'id': 222474, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51011}, {'type': 40, 'value': 2181}, {'type': 41, 'value': 43}, {'type': 42, 'value': 288}]}",99990000,1,LONG,
317427979,"{'id': 222481, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 77}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51018}, {'type': 40, 'value': 2188}, {'type': 41, 'value': 40}, {'type': 42, 'value': 280}]}",4716800,1,LONG,
317427995,"{'id': 222469, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51006}, {'type': 40, 'value': 2176}, {'type': 41, 'value': 23}, {'type': 42, 'value': 298}]}",29996800,1,LONG,
317436369,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 15663}], 'pet_breed_id': 13, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 120}",20000,1,VERY_LONG,
317436471,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 46902}], 'pet_breed_id': 9, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1150}",2500100,1,VERY_LONG,
317436526,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 99850}], 'pet_breed_id': 14, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 3044}",500000,1,VERY_LONG,
317436593,"{'id': 224627, 'context': 25, 'bonus_lists': [10289, 6652, 1716, 10844, 1485], 'modifiers': [{'type': 28, 'value': 2462}]}",1755300,1,VERY_LONG,
317436673,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 98466}], 'pet_breed_id': 14, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 3013}",1562600,1,VERY_LONG,
317436745,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 73708}], 'pet_breed_id': 21, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1968}",3109800,1,VERY_LONG,
317436857,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 58770}], 'pet_breed_id': 15, 'pet_level': 25, 'pet_quality_id': 3, 'pet_species_id': 1467}",25000000,1,VERY_LONG,
317436925,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 53610}], 'pet_breed_id': 13, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1385}",175009900,1,VERY_LONG,
317436999,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 46902}], 'pet_breed_id': 9, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1150}",2500100,1,VERY_LONG,
317437097,"{'id': 224114, 'context': 13, 'bonus_lists': [10827, 10830, 9629], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 81}, {'type': 38, 'value': 5}, {'type': 39, 'value': 50494}, {'type': 40, 'value': 1619}, {'type': 42, 'value': 57}]}",5027800,1,VERY_LONG,
317437209,"{'id': 16251, 'context': 3, 'modifiers': [{'type': 28, 'value': 1004}]}",9200,1,VERY_LONG,
317437274,"{'id': 224623, 'context': 25, 'bonus_lists': [10289, 6652, 10877, 1684, 10844, 1485], 'modifiers': [{'type': 28, 'value': 2462}]}",3500000,1,VERY_LONG,
317437336,"{'id': 217120, 'context': 13, 'bonus_lists': [11318, 10837, 10833, 9625, 10840], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 6}, {'type': 39, 'value': 50720}, {'type': 40, 'value': 1291}, {'type': 42, 'value': 173}, {'type': 43, 'value': 210221}]}",55553100,1,VERY_LONG,
317437408,"{'id': 224590, 'context': 25, 'bonus_lists': [10289, 42, 10876, 1705, 10844, 1485], 'modifiers': [{'type': 28, 'value': 2462}]}",3850000,1,VERY_LONG,
317437506,"{'id': 224610, 'context': 25, 'bonus_lists': [10289, 6652, 1706, 10844, 1485], 'modifiers': [{'type': 28, 'value': 2462}]}",30000000,1,VERY_LONG,
317439035,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 21900}], 'pet_breed_id': 10, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 162}",50000,1,VERY_LONG,
317439266,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 15663}], 'pet_breed_id': 13, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 120}",20000,1,VERY_LONG,
317439336,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 99927}], 'pet_breed_id': 17, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 2920}",15000000,1,VERY_LONG,
317439414,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 99896}], 'pet_breed_id': 4, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 2921}",20000100,1,VERY_LONG,
317439514,"{'id': 222856, 'modifiers': [{'type': 39, 'value': 50751}, {'type': 40, 'value': 2391}, {'type': 42, 'value': 193}]}",25247400,1,VERY_LONG,
317439522,"{'id': 222856, 'modifiers': [{'type': 39, 'value': 50751}, {'type': 40, 'value': 2391}, {'type': 42, 'value': 116}]}",25247400,1,VERY_LONG,
317439528,"{'id': 222856, 'modifiers': [{'type': 39, 'value': 50751}, {'type': 40, 'value': 2391}, {'type': 42, 'value': 215}]}",25247400,1,VERY_LONG,
317439535,"{'id': 222856, 'modifiers': [{'type': 39, 'value': 50751}, {'type': 40, 'value': 2391}, {'type': 42, 'value': 215}]}",25247400,1,VERY_LONG,
317439541,"{'id': 222856, 'modifiers': [{'type': 39, 'value': 50751}, {'type': 40, 'value': 2391}, {'type': 42, 'value': 215}]}",25247400,1,VERY_LONG,
317439634,"{'id': 224603, 'context': 26, 'bonus_lists': [10288, 6652, 1692, 10844, 1488], 'modifiers': [{'type': 28, 'value': 2462}]}",3000000,1,VERY_LONG,
317439762,"{'id': 224424, 'context': 16, 'modifiers': [{'type': 28, 'value': 1279}]}",100000000,1,VERY_LONG,
317439867,"{'id': 222854, 'modifiers': [{'type': 39, 'value': 50749}, {'type': 40, 'value': 2389}, {'type': 42, 'value': 118}]}",8000000,1,VERY_LONG,
317439870,"{'id': 222854, 'modifiers': [{'type': 39, 'value': 50749}, {'type': 40, 'value': 2389}, {'type': 42, 'value': 118}]}",8000000,1,VERY_LONG,
317439878,"{'id': 222854, 'modifiers': [{'type': 39, 'value': 50749}, {'type': 40, 'value': 2389}, {'type': 42, 'value': 118}]}",8000000,1,VERY_LONG,
317439883,"{'id': 222854, 'modifiers': [{'type': 39, 'value': 50749}, {'type': 40, 'value': 2389}, {'type': 42, 'value': 118}]}",8000000,1,VERY_LONG,
317439888,"{'id': 222854, 'modifiers': [{'type': 39, 'value': 50749}, {'type': 40, 'value': 2389}, {'type': 42, 'value': 118}]}",8000000,1,VERY_LONG,
317440329,"{'id': 224589, 'context': 27, 'bonus_lists': [10287, 6652, 10877, 1683, 10844, 1491], 'modifiers': [{'type': 28, 'value': 2462}]}",9800000,1,VERY_LONG,
317440395,"{'id': 18259, 'context': 3, 'modifiers': [{'type': 28, 'value': 1004}]}",4000000,1,VERY_LONG,
317477006,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 112161}], 'pet_breed_id': 13, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 3524}",25000100,1,VERY_LONG,
317477297,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 46902}], 'pet_breed_id': 9, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1150}",2500100,1,VERY_LONG,
317477373,"{'id': 17720, 'context': 11, 'modifiers': [{'type': 28, 'value': 420}]}",500000,1,VERY_LONG,
317478189,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 109371}], 'pet_breed_id': 18, 'pet_level': 25, 'pet_quality_id': 3, 'pet_species_id': 3299}",10000000,1,VERY_LONG,
317478299,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 99883}], 'pet_breed_id': 18, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 2922}",10000100,1,VERY_LONG,
317478499,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 73697}], 'pet_breed_id': 3, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1963}",12500100,1,VERY_LONG,
317478648,"{'id': 194018, 'modifiers': [{'type': 39, 'value': 47254}, {'type': 40, 'value': 460}, {'type': 42, 'value': 206}]}",12473700,1,VERY_LONG,
317478725,{'id': 16251},9200,1,VERY_LONG,
317478810,"{'id': 12694, 'context': 3, 'modifiers': [{'type': 28, 'value': 1004}]}",7600,1,VERY_LONG,
317478881,"{'id': 16251, 'context': 3, 'modifiers': [{'type': 28, 'value': 1004}]}",9200,1,VERY_LONG,
317479210,"{'id': 234386, 'modifiers': [{'type': 28, 'value': 2992}]}",8000000,1,LONG,
317479222,"{'id': 234386, 'modifiers': [{'type': 28, 'value': 2992}]}",8000000,1,LONG,
317479384,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 59577}], 'pet_breed_id': 17, 'pet_level': 25, 'pet_quality_id': 3, 'pet_species_id': 1531}",112247400,1,VERY_LONG,
317479469,"{'id': 234415, 'modifiers': [{'type': 28, 'value': 2992}]}",4999600,1,LONG,
